sample_id,subject,video,timestamp,relative_time_bin,target_valence,target_arousal
predict4_V02_T000,predict4,2,0,0,128,128
predict4_V02_T001,predict4,2,1,0,128,128
predict4_V02_T002,predict4,2,2,0,128,128
predict4_V02_T003,predict4,2,3,0,128,128
predict4_V02_T004,predict4,2,4,0,128,128
predict4_V02_T005,predict4,2,5,0,128,128
predict4_V02_T006,predict4,2,6,0,128,128
predict4_V02_T007,predict4,2,7,0,128,128
predict4_V02_T008,predict4,2,8,0,128,128
predict4_V02_T009,predict4,2,9,0,128,128
predict4_V02_T010,predict4,2,10,0,128,128
predict4_V02_T011,predict4,2,11,0,128,128
predict4_V02_T012,predict4,2,12,0,128,128
predict4_V02_T013,predict4,2,13,0,128,128
predict4_V02_T014,predict4,2,14,1,128,128
predict4_V02_T015,predict4,2,15,1,128,128
predict4_V02_T016,predict4,2,16,1,128,128
predict4_V02_T017,predict4,2,17,1,128,138
predict4_V02_T018,predict4,2,18,1,128,160
predict4_V02_T019,predict4,2,19,1,128,160
predict4_V02_T020,predict4,2,20,1,128,160
predict4_V02_T021,predict4,2,21,1,128,160
predict4_V02_T022,predict4,2,22,1,128,160
predict4_V02_T023,predict4,2,23,1,128,160
predict4_V02_T024,predict4,2,24,1,128,160
predict4_V02_T025,predict4,2,25,1,128,169
predict4_V02_T026,predict4,2,26,1,128,198
predict4_V02_T027,predict4,2,27,1,128,198
predict4_V02_T028,predict4,2,28,2,128,198
predict4_V02_T029,predict4,2,29,2,128,198
predict4_V02_T030,predict4,2,30,2,128,198
predict4_V02_T031,predict4,2,31,2,128,198
predict4_V02_T032,predict4,2,32,2,128,198
predict4_V02_T033,predict4,2,33,2,128,198
predict4_V02_T034,predict4,2,34,2,128,198
predict4_V02_T035,predict4,2,35,2,128,198
predict4_V02_T036,predict4,2,36,2,128,198
predict4_V02_T037,predict4,2,37,2,128,198
predict4_V02_T038,predict4,2,38,2,128,198
predict4_V02_T039,predict4,2,39,2,128,198
predict4_V02_T040,predict4,2,40,2,128,198
predict4_V02_T041,predict4,2,41,2,128,198
predict4_V02_T042,predict4,2,42,3,128,198
predict4_V02_T043,predict4,2,43,3,128,198
predict4_V02_T044,predict4,2,44,3,128,198
predict4_V02_T045,predict4,2,45,3,128,178
predict4_V02_T046,predict4,2,46,3,128,70
predict4_V02_T047,predict4,2,47,3,59,51
predict4_V02_T048,predict4,2,48,3,59,51
predict4_V02_T049,predict4,2,49,3,59,51
predict4_V02_T050,predict4,2,50,3,59,51
predict4_V02_T051,predict4,2,51,3,59,51
predict4_V02_T052,predict4,2,52,3,59,51
predict4_V02_T053,predict4,2,53,3,59,51
predict4_V02_T054,predict4,2,54,3,59,51
predict4_V02_T055,predict4,2,55,4,59,51
predict4_V02_T056,predict4,2,56,4,59,51
predict4_V02_T057,predict4,2,57,4,59,51
predict4_V02_T058,predict4,2,58,4,59,51
predict4_V02_T059,predict4,2,59,4,59,51
predict4_V02_T060,predict4,2,60,4,59,51
predict4_V02_T061,predict4,2,61,4,59,51
predict4_V02_T062,predict4,2,62,4,59,51
predict4_V02_T063,predict4,2,63,4,59,51
predict4_V02_T064,predict4,2,64,4,59,51
predict4_V02_T065,predict4,2,65,4,59,51
predict4_V02_T066,predict4,2,66,4,59,51
predict4_V02_T067,predict4,2,67,4,59,51
predict4_V02_T068,predict4,2,68,4,59,75
predict4_V02_T069,predict4,2,69,5,90,75
predict4_V02_T070,predict4,2,70,5,90,75
predict4_V02_T071,predict4,2,71,5,90,75
predict4_V02_T072,predict4,2,72,5,90,91
predict4_V02_T073,predict4,2,73,5,90,91
predict4_V02_T074,predict4,2,74,5,90,91
predict4_V02_T075,predict4,2,75,5,90,93
predict4_V02_T076,predict4,2,76,5,95,106
predict4_V02_T077,predict4,2,77,5,110,117
predict4_V02_T078,predict4,2,78,5,110,121
predict4_V02_T079,predict4,2,79,5,127,121
predict4_V02_T080,predict4,2,80,5,127,121
predict4_V02_T081,predict4,2,81,5,127,121
predict4_V02_T082,predict4,2,82,5,127,121
predict4_V02_T083,predict4,2,83,6,127,134
predict4_V02_T084,predict4,2,84,6,127,117
predict4_V02_T085,predict4,2,85,6,127,117
predict4_V02_T086,predict4,2,86,6,127,117
predict4_V02_T087,predict4,2,87,6,127,117
predict4_V02_T088,predict4,2,88,6,127,117
predict4_V02_T089,predict4,2,89,6,127,136
predict4_V02_T090,predict4,2,90,6,135,175
predict4_V02_T091,predict4,2,91,6,165,175
predict4_V02_T092,predict4,2,92,6,165,175
predict4_V02_T093,predict4,2,93,6,165,175
predict4_V02_T094,predict4,2,94,6,165,175
predict4_V02_T095,predict4,2,95,6,165,175
predict4_V02_T096,predict4,2,96,7,142,175
predict4_V02_T097,predict4,2,97,7,156,175
predict4_V02_T098,predict4,2,98,7,156,175
predict4_V02_T099,predict4,2,99,7,163,175
predict4_V02_T100,predict4,2,100,7,181,175
predict4_V02_T101,predict4,2,101,7,163,143
predict4_V02_T102,predict4,2,102,7,130,143
predict4_V02_T103,predict4,2,103,7,130,127
predict4_V02_T104,predict4,2,104,7,130,127
predict4_V02_T105,predict4,2,105,7,130,127
predict4_V02_T106,predict4,2,106,7,130,127
predict4_V02_T107,predict4,2,107,7,130,127
predict4_V02_T108,predict4,2,108,7,130,127
predict4_V02_T109,predict4,2,109,7,130,127
predict4_V02_T110,predict4,2,110,8,130,127
predict4_V02_T111,predict4,2,111,8,130,127
predict4_V02_T112,predict4,2,112,8,130,127
predict4_V02_T113,predict4,2,113,8,130,127
predict4_V02_T114,predict4,2,114,8,130,127
predict4_V02_T115,predict4,2,115,8,130,127
predict4_V02_T116,predict4,2,116,8,130,127
predict4_V02_T117,predict4,2,117,8,130,127
predict4_V02_T118,predict4,2,118,8,130,127
predict4_V02_T119,predict4,2,119,8,130,127
predict4_V02_T120,predict4,2,120,8,130,127
predict4_V02_T121,predict4,2,121,8,130,127
predict4_V02_T122,predict4,2,122,8,130,127
predict4_V02_T123,predict4,2,123,8,130,127
predict4_V02_T124,predict4,2,124,9,130,127
predict4_V02_T125,predict4,2,125,9,130,127
predict4_V02_T126,predict4,2,126,9,130,127
predict4_V02_T127,predict4,2,127,9,130,127
predict4_V02_T128,predict4,2,128,9,130,127
predict4_V02_T129,predict4,2,129,9,130,127
predict4_V02_T130,predict4,2,130,9,130,127
predict4_V02_T131,predict4,2,131,9,130,127
predict4_V02_T132,predict4,2,132,9,130,127
predict4_V02_T133,predict4,2,133,9,130,127
predict4_V02_T134,predict4,2,134,9,134,127
predict4_V02_T135,predict4,2,135,9,134,127
predict4_V02_T136,predict4,2,136,9,134,127
predict4_V03_T000,predict4,3,0,0,128,128
predict4_V03_T001,predict4,3,1,0,128,128
predict4_V03_T002,predict4,3,2,0,128,128
predict4_V03_T003,predict4,3,3,0,128,128
predict4_V03_T004,predict4,3,4,0,128,128
predict4_V03_T005,predict4,3,5,0,128,128
predict4_V03_T006,predict4,3,6,0,128,128
predict4_V03_T007,predict4,3,7,0,128,128
predict4_V03_T008,predict4,3,8,0,128,128
predict4_V03_T009,predict4,3,9,1,128,128
predict4_V03_T010,predict4,3,10,1,128,128
predict4_V03_T011,predict4,3,11,1,128,128
predict4_V03_T012,predict4,3,12,1,128,128
predict4_V03_T013,predict4,3,13,1,128,128
predict4_V03_T014,predict4,3,14,1,128,128
predict4_V03_T015,predict4,3,15,1,128,128
predict4_V03_T016,predict4,3,16,1,128,128
predict4_V03_T017,predict4,3,17,1,128,128
predict4_V03_T018,predict4,3,18,2,128,128
predict4_V03_T019,predict4,3,19,2,128,128
predict4_V03_T020,predict4,3,20,2,128,128
predict4_V03_T021,predict4,3,21,2,128,128
predict4_V03_T022,predict4,3,22,2,128,128
predict4_V03_T023,predict4,3,23,2,128,128
predict4_V03_T024,predict4,3,24,2,124,144
predict4_V03_T025,predict4,3,25,2,95,172
predict4_V03_T026,predict4,3,26,2,95,172
predict4_V03_T027,predict4,3,27,3,95,172
predict4_V03_T028,predict4,3,28,3,95,172
predict4_V03_T029,predict4,3,29,3,95,172
predict4_V03_T030,predict4,3,30,3,95,172
predict4_V03_T031,predict4,3,31,3,95,172
predict4_V03_T032,predict4,3,32,3,95,172
predict4_V03_T033,predict4,3,33,3,95,172
predict4_V03_T034,predict4,3,34,3,95,172
predict4_V03_T035,predict4,3,35,3,95,172
predict4_V03_T036,predict4,3,36,4,114,172
predict4_V03_T037,predict4,3,37,4,168,172
predict4_V03_T038,predict4,3,38,4,168,172
predict4_V03_T039,predict4,3,39,4,168,172
predict4_V03_T040,predict4,3,40,4,168,172
predict4_V03_T041,predict4,3,41,4,168,172
predict4_V03_T042,predict4,3,42,4,150,172
predict4_V03_T043,predict4,3,43,4,58,172
predict4_V03_T044,predict4,3,44,4,58,172
predict4_V03_T045,predict4,3,45,5,58,172
predict4_V03_T046,predict4,3,46,5,58,172
predict4_V03_T047,predict4,3,47,5,58,172
predict4_V03_T048,predict4,3,48,5,58,172
predict4_V03_T049,predict4,3,49,5,58,172
predict4_V03_T050,predict4,3,50,5,58,172
predict4_V03_T051,predict4,3,51,5,58,172
predict4_V03_T052,predict4,3,52,5,58,172
predict4_V03_T053,predict4,3,53,5,58,172
predict4_V03_T054,predict4,3,54,6,58,172
predict4_V03_T055,predict4,3,55,6,58,172
predict4_V03_T056,predict4,3,56,6,58,172
predict4_V03_T057,predict4,3,57,6,58,172
predict4_V03_T058,predict4,3,58,6,58,172
predict4_V03_T059,predict4,3,59,6,58,172
predict4_V03_T060,predict4,3,60,6,58,172
predict4_V03_T061,predict4,3,61,6,58,172
predict4_V03_T062,predict4,3,62,6,58,172
predict4_V03_T063,predict4,3,63,7,58,172
predict4_V03_T064,predict4,3,64,7,58,172
predict4_V03_T065,predict4,3,65,7,58,172
predict4_V03_T066,predict4,3,66,7,58,172
predict4_V03_T067,predict4,3,67,7,58,172
predict4_V03_T068,predict4,3,68,7,58,172
predict4_V03_T069,predict4,3,69,7,58,172
predict4_V03_T070,predict4,3,70,7,82,172
predict4_V03_T071,predict4,3,71,7,82,172
predict4_V03_T072,predict4,3,72,8,82,172
predict4_V03_T073,predict4,3,73,8,82,172
predict4_V03_T074,predict4,3,74,8,82,172
predict4_V03_T075,predict4,3,75,8,82,172
predict4_V03_T076,predict4,3,76,8,82,172
predict4_V03_T077,predict4,3,77,8,82,172
predict4_V03_T078,predict4,3,78,8,82,172
predict4_V03_T079,predict4,3,79,8,124,172
predict4_V03_T080,predict4,3,80,8,124,145
predict4_V03_T081,predict4,3,81,9,124,145
predict4_V03_T082,predict4,3,82,9,124,145
predict4_V03_T083,predict4,3,83,9,68,166
predict4_V03_T084,predict4,3,84,9,61,186
predict4_V03_T085,predict4,3,85,9,61,186
predict4_V03_T086,predict4,3,86,9,61,186
predict4_V03_T087,predict4,3,87,9,61,186
predict4_V03_T088,predict4,3,88,9,34,186
predict4_V03_T089,predict4,3,89,9,9,218
predict4_V04_T000,predict4,4,0,0,128,128
predict4_V04_T001,predict4,4,1,0,128,128
predict4_V04_T002,predict4,4,2,0,128,128
predict4_V04_T003,predict4,4,3,0,128,128
predict4_V04_T004,predict4,4,4,0,128,128
predict4_V04_T005,predict4,4,5,0,128,128
predict4_V04_T006,predict4,4,6,0,147,128
predict4_V04_T007,predict4,4,7,0,175,161
predict4_V04_T008,predict4,4,8,1,175,161
predict4_V04_T009,predict4,4,9,1,175,161
predict4_V04_T010,predict4,4,10,1,175,161
predict4_V04_T011,predict4,4,11,1,175,202
predict4_V04_T012,predict4,4,12,1,175,202
predict4_V04_T013,predict4,4,13,1,175,202
predict4_V04_T014,predict4,4,14,1,175,202
predict4_V04_T015,predict4,4,15,1,175,202
predict4_V04_T016,predict4,4,16,2,175,202
predict4_V04_T017,predict4,4,17,2,175,202
predict4_V04_T018,predict4,4,18,2,175,202
predict4_V04_T019,predict4,4,19,2,175,202
predict4_V04_T020,predict4,4,20,2,175,202
predict4_V04_T021,predict4,4,21,2,175,202
predict4_V04_T022,predict4,4,22,2,175,202
predict4_V04_T023,predict4,4,23,2,175,202
predict4_V04_T024,predict4,4,24,3,175,202
predict4_V04_T025,predict4,4,25,3,175,202
predict4_V04_T026,predict4,4,26,3,175,202
predict4_V04_T027,predict4,4,27,3,175,202
predict4_V04_T028,predict4,4,28,3,175,202
predict4_V04_T029,predict4,4,29,3,175,202
predict4_V04_T030,predict4,4,30,3,175,202
predict4_V04_T031,predict4,4,31,3,175,202
predict4_V04_T032,predict4,4,32,4,175,202
predict4_V04_T033,predict4,4,33,4,175,202
predict4_V04_T034,predict4,4,34,4,175,202
predict4_V04_T035,predict4,4,35,4,175,202
predict4_V04_T036,predict4,4,36,4,175,202
predict4_V04_T037,predict4,4,37,4,175,202
predict4_V04_T038,predict4,4,38,4,175,202
predict4_V04_T039,predict4,4,39,4,175,202
predict4_V04_T040,predict4,4,40,5,175,202
predict4_V04_T041,predict4,4,41,5,175,202
predict4_V04_T042,predict4,4,42,5,175,202
predict4_V04_T043,predict4,4,43,5,175,202
predict4_V04_T044,predict4,4,44,5,175,202
predict4_V04_T045,predict4,4,45,5,175,202
predict4_V04_T046,predict4,4,46,5,175,202
predict4_V04_T047,predict4,4,47,5,175,202
predict4_V04_T048,predict4,4,48,6,175,202
predict4_V04_T049,predict4,4,49,6,175,202
predict4_V04_T050,predict4,4,50,6,175,202
predict4_V04_T051,predict4,4,51,6,175,202
predict4_V04_T052,predict4,4,52,6,175,202
predict4_V04_T053,predict4,4,53,6,175,202
predict4_V04_T054,predict4,4,54,6,175,202
predict4_V04_T055,predict4,4,55,6,175,202
predict4_V04_T056,predict4,4,56,7,175,202
predict4_V04_T057,predict4,4,57,7,175,202
predict4_V04_T058,predict4,4,58,7,175,202
predict4_V04_T059,predict4,4,59,7,175,202
predict4_V04_T060,predict4,4,60,7,175,202
predict4_V04_T061,predict4,4,61,7,175,202
predict4_V04_T062,predict4,4,62,7,175,202
predict4_V04_T063,predict4,4,63,7,175,202
predict4_V04_T064,predict4,4,64,8,175,202
predict4_V04_T065,predict4,4,65,8,175,202
predict4_V04_T066,predict4,4,66,8,175,202
predict4_V04_T067,predict4,4,67,8,175,202
predict4_V04_T068,predict4,4,68,8,175,202
predict4_V04_T069,predict4,4,69,8,175,181
predict4_V04_T070,predict4,4,70,8,175,167
predict4_V04_T071,predict4,4,71,8,175,167
predict4_V04_T072,predict4,4,72,9,175,167
predict4_V04_T073,predict4,4,73,9,175,167
predict4_V04_T074,predict4,4,74,9,175,233
predict4_V04_T075,predict4,4,75,9,196,219
predict4_V04_T076,predict4,4,76,9,196,188
predict4_V04_T077,predict4,4,77,9,210,199
predict4_V04_T078,predict4,4,78,9,210,199
predict4_V05_T000,predict4,5,0,0,128,128
predict4_V05_T001,predict4,5,1,0,128,128
predict4_V05_T002,predict4,5,2,0,128,128
predict4_V05_T003,predict4,5,3,0,128,128
predict4_V05_T004,predict4,5,4,0,128,128
predict4_V05_T005,predict4,5,5,0,128,128
predict4_V05_T006,predict4,5,6,0,128,128
predict4_V05_T007,predict4,5,7,0,128,128
predict4_V05_T008,predict4,5,8,0,128,128
predict4_V05_T009,predict4,5,9,0,128,128
predict4_V05_T010,predict4,5,10,0,128,128
predict4_V05_T011,predict4,5,11,0,128,128
predict4_V05_T012,predict4,5,12,0,138,128
predict4_V05_T013,predict4,5,13,0,158,128
predict4_V05_T014,predict4,5,14,1,158,128
predict4_V05_T015,predict4,5,15,1,158,128
predict4_V05_T016,predict4,5,16,1,158,128
predict4_V05_T017,predict4,5,17,1,158,124
predict4_V05_T018,predict4,5,18,1,158,94
predict4_V05_T019,predict4,5,19,1,158,94
predict4_V05_T020,predict4,5,20,1,158,94
predict4_V05_T021,predict4,5,21,1,158,94
predict4_V05_T022,predict4,5,22,1,158,94
predict4_V05_T023,predict4,5,23,1,158,94
predict4_V05_T024,predict4,5,24,1,158,94
predict4_V05_T025,predict4,5,25,1,158,94
predict4_V05_T026,predict4,5,26,1,158,94
predict4_V05_T027,predict4,5,27,2,158,94
predict4_V05_T028,predict4,5,28,2,158,94
predict4_V05_T029,predict4,5,29,2,158,94
predict4_V05_T030,predict4,5,30,2,158,94
predict4_V05_T031,predict4,5,31,2,158,94
predict4_V05_T032,predict4,5,32,2,158,94
predict4_V05_T033,predict4,5,33,2,158,94
predict4_V05_T034,predict4,5,34,2,158,94
predict4_V05_T035,predict4,5,35,2,158,94
predict4_V05_T036,predict4,5,36,2,158,94
predict4_V05_T037,predict4,5,37,2,158,94
predict4_V05_T038,predict4,5,38,2,158,94
predict4_V05_T039,predict4,5,39,2,158,94
predict4_V05_T040,predict4,5,40,2,158,94
predict4_V05_T041,predict4,5,41,3,158,94
predict4_V05_T042,predict4,5,42,3,158,94
predict4_V05_T043,predict4,5,43,3,158,94
predict4_V05_T044,predict4,5,44,3,158,74
predict4_V05_T045,predict4,5,45,3,119,63
predict4_V05_T046,predict4,5,46,3,119,39
predict4_V05_T047,predict4,5,47,3,142,84
predict4_V05_T048,predict4,5,48,3,173,96
predict4_V05_T049,predict4,5,49,3,173,96
predict4_V05_T050,predict4,5,50,3,173,96
predict4_V05_T051,predict4,5,51,3,173,96
predict4_V05_T052,predict4,5,52,3,173,96
predict4_V05_T053,predict4,5,53,3,173,96
predict4_V05_T054,predict4,5,54,4,173,96
predict4_V05_T055,predict4,5,55,4,173,96
predict4_V05_T056,predict4,5,56,4,173,96
predict4_V05_T057,predict4,5,57,4,173,96
predict4_V05_T058,predict4,5,58,4,173,96
predict4_V05_T059,predict4,5,59,4,173,96
predict4_V05_T060,predict4,5,60,4,173,96
predict4_V05_T061,predict4,5,61,4,173,96
predict4_V05_T062,predict4,5,62,4,173,96
predict4_V05_T063,predict4,5,63,4,173,96
predict4_V05_T064,predict4,5,64,4,173,96
predict4_V05_T065,predict4,5,65,4,173,96
predict4_V05_T066,predict4,5,66,4,173,96
predict4_V05_T067,predict4,5,67,4,173,96
predict4_V05_T068,predict4,5,68,5,173,96
predict4_V05_T069,predict4,5,69,5,173,96
predict4_V05_T070,predict4,5,70,5,160,96
predict4_V05_T071,predict4,5,71,5,142,96
predict4_V05_T072,predict4,5,72,5,168,58
predict4_V05_T073,predict4,5,73,5,168,29
predict4_V05_T074,predict4,5,74,5,168,29
predict4_V05_T075,predict4,5,75,5,168,57
predict4_V05_T076,predict4,5,76,5,168,99
predict4_V05_T077,predict4,5,77,5,168,108
predict4_V05_T078,predict4,5,78,5,168,139
predict4_V05_T079,predict4,5,79,5,168,139
predict4_V05_T080,predict4,5,80,5,168,139
predict4_V05_T081,predict4,5,81,6,168,139
predict4_V05_T082,predict4,5,82,6,168,128
predict4_V05_T083,predict4,5,83,6,168,128
predict4_V05_T084,predict4,5,84,6,168,128
predict4_V05_T085,predict4,5,85,6,168,128
predict4_V05_T086,predict4,5,86,6,168,128
predict4_V05_T087,predict4,5,87,6,168,128
predict4_V05_T088,predict4,5,88,6,168,135
predict4_V05_T089,predict4,5,89,6,168,59
predict4_V05_T090,predict4,5,90,6,168,59
predict4_V05_T091,predict4,5,91,6,168,59
predict4_V05_T092,predict4,5,92,6,150,59
predict4_V05_T093,predict4,5,93,6,132,59
predict4_V05_T094,predict4,5,94,6,190,59
predict4_V05_T095,predict4,5,95,7,190,59
predict4_V05_T096,predict4,5,96,7,190,59
predict4_V05_T097,predict4,5,97,7,190,59
predict4_V05_T098,predict4,5,98,7,190,59
predict4_V05_T099,predict4,5,99,7,190,59
predict4_V05_T100,predict4,5,100,7,190,59
predict4_V05_T101,predict4,5,101,7,178,59
predict4_V05_T102,predict4,5,102,7,157,59
predict4_V05_T103,predict4,5,103,7,116,59
predict4_V05_T104,predict4,5,104,7,163,59
predict4_V05_T105,predict4,5,105,7,163,59
predict4_V05_T106,predict4,5,106,7,163,59
predict4_V05_T107,predict4,5,107,7,163,59
predict4_V05_T108,predict4,5,108,8,163,59
predict4_V05_T109,predict4,5,109,8,163,59
predict4_V05_T110,predict4,5,110,8,163,59
predict4_V05_T111,predict4,5,111,8,163,59
predict4_V05_T112,predict4,5,112,8,163,59
predict4_V05_T113,predict4,5,113,8,163,59
predict4_V05_T114,predict4,5,114,8,163,59
predict4_V05_T115,predict4,5,115,8,163,59
predict4_V05_T116,predict4,5,116,8,163,59
predict4_V05_T117,predict4,5,117,8,163,59
predict4_V05_T118,predict4,5,118,8,163,59
predict4_V05_T119,predict4,5,119,8,163,59
predict4_V05_T120,predict4,5,120,8,163,59
predict4_V05_T121,predict4,5,121,8,163,59
predict4_V05_T122,predict4,5,122,9,136,137
predict4_V05_T123,predict4,5,123,9,128,137
predict4_V05_T124,predict4,5,124,9,128,137
predict4_V05_T125,predict4,5,125,9,128,137
predict4_V05_T126,predict4,5,126,9,128,115
predict4_V05_T127,predict4,5,127,9,128,115
predict4_V05_T128,predict4,5,128,9,128,115
predict4_V05_T129,predict4,5,129,9,128,117
predict4_V05_T130,predict4,5,130,9,128,135
predict4_V05_T131,predict4,5,131,9,128,135
predict4_V05_T132,predict4,5,132,9,128,135
predict4_V05_T133,predict4,5,133,9,128,135
predict4_V05_T134,predict4,5,134,9,128,135
predict4_V06_T000,predict4,6,0,0,128,128
predict4_V06_T001,predict4,6,1,0,128,128
predict4_V06_T002,predict4,6,2,0,128,128
predict4_V06_T003,predict4,6,3,0,128,128
predict4_V06_T004,predict4,6,4,0,128,128
predict4_V06_T005,predict4,6,5,0,128,128
predict4_V06_T006,predict4,6,6,0,128,128
predict4_V06_T007,predict4,6,7,0,128,128
predict4_V06_T008,predict4,6,8,0,128,128
predict4_V06_T009,predict4,6,9,0,128,128
predict4_V06_T010,predict4,6,10,1,128,128
predict4_V06_T011,predict4,6,11,1,128,128
predict4_V06_T012,predict4,6,12,1,128,128
predict4_V06_T013,predict4,6,13,1,128,128
predict4_V06_T014,predict4,6,14,1,128,128
predict4_V06_T015,predict4,6,15,1,128,128
predict4_V06_T016,predict4,6,16,1,128,128
predict4_V06_T017,predict4,6,17,1,128,128
predict4_V06_T018,predict4,6,18,1,128,128
predict4_V06_T019,predict4,6,19,2,128,128
predict4_V06_T020,predict4,6,20,2,128,128
predict4_V06_T021,predict4,6,21,2,128,128
predict4_V06_T022,predict4,6,22,2,128,128
predict4_V06_T023,predict4,6,23,2,128,128
predict4_V06_T024,predict4,6,24,2,128,128
predict4_V06_T025,predict4,6,25,2,128,128
predict4_V06_T026,predict4,6,26,2,128,128
predict4_V06_T027,predict4,6,27,2,115,128
predict4_V06_T028,predict4,6,28,3,80,129
predict4_V06_T029,predict4,6,29,3,80,151
predict4_V06_T030,predict4,6,30,3,80,151
predict4_V06_T031,predict4,6,31,3,80,151
predict4_V06_T032,predict4,6,32,3,51,181
predict4_V06_T033,predict4,6,33,3,59,181
predict4_V06_T034,predict4,6,34,3,69,181
predict4_V06_T035,predict4,6,35,3,69,181
predict4_V06_T036,predict4,6,36,3,97,163
predict4_V06_T037,predict4,6,37,3,97,163
predict4_V06_T038,predict4,6,38,4,97,163
predict4_V06_T039,predict4,6,39,4,97,163
predict4_V06_T040,predict4,6,40,4,97,163
predict4_V06_T041,predict4,6,41,4,105,133
predict4_V06_T042,predict4,6,42,4,111,133
predict4_V06_T043,predict4,6,43,4,55,171
predict4_V06_T044,predict4,6,44,4,55,171
predict4_V06_T045,predict4,6,45,4,55,203
predict4_V06_T046,predict4,6,46,4,55,203
predict4_V06_T047,predict4,6,47,5,55,203
predict4_V06_T048,predict4,6,48,5,55,203
predict4_V06_T049,predict4,6,49,5,55,203
predict4_V06_T050,predict4,6,50,5,55,203
predict4_V06_T051,predict4,6,51,5,55,203
predict4_V06_T052,predict4,6,52,5,55,203
predict4_V06_T053,predict4,6,53,5,55,203
predict4_V06_T054,predict4,6,54,5,55,203
predict4_V06_T055,predict4,6,55,5,55,203
predict4_V06_T056,predict4,6,56,6,55,203
predict4_V06_T057,predict4,6,57,6,55,203
predict4_V06_T058,predict4,6,58,6,55,203
predict4_V06_T059,predict4,6,59,6,55,203
predict4_V06_T060,predict4,6,60,6,55,203
predict4_V06_T061,predict4,6,61,6,55,203
predict4_V06_T062,predict4,6,62,6,55,203
predict4_V06_T063,predict4,6,63,6,55,203
predict4_V06_T064,predict4,6,64,6,55,203
predict4_V06_T065,predict4,6,65,6,69,178
predict4_V06_T066,predict4,6,66,7,69,178
predict4_V06_T067,predict4,6,67,7,69,178
predict4_V06_T068,predict4,6,68,7,69,178
predict4_V06_T069,predict4,6,69,7,69,178
predict4_V06_T070,predict4,6,70,7,69,178
predict4_V06_T071,predict4,6,71,7,69,178
predict4_V06_T072,predict4,6,72,7,69,178
predict4_V06_T073,predict4,6,73,7,69,178
predict4_V06_T074,predict4,6,74,7,69,178
predict4_V06_T075,predict4,6,75,8,69,178
predict4_V06_T076,predict4,6,76,8,69,178
predict4_V06_T077,predict4,6,77,8,69,178
predict4_V06_T078,predict4,6,78,8,69,178
predict4_V06_T079,predict4,6,79,8,69,178
predict4_V06_T080,predict4,6,80,8,69,178
predict4_V06_T081,predict4,6,81,8,69,178
predict4_V06_T082,predict4,6,82,8,69,178
predict4_V06_T083,predict4,6,83,8,69,178
predict4_V06_T084,predict4,6,84,9,69,178
predict4_V06_T085,predict4,6,85,9,69,178
predict4_V06_T086,predict4,6,86,9,69,178
predict4_V06_T087,predict4,6,87,9,69,178
predict4_V06_T088,predict4,6,88,9,69,178
predict4_V06_T089,predict4,6,89,9,69,178
predict4_V06_T090,predict4,6,90,9,69,178
predict4_V06_T091,predict4,6,91,9,69,178
predict4_V06_T092,predict4,6,92,9,69,178
predict4_V07_T000,predict4,7,0,0,128,128
predict4_V07_T001,predict4,7,1,0,128,128
predict4_V07_T002,predict4,7,2,0,128,131
predict4_V07_T003,predict4,7,3,0,68,195
predict4_V07_T004,predict4,7,4,0,68,195
predict4_V07_T005,predict4,7,5,0,68,195
predict4_V07_T006,predict4,7,6,0,68,195
predict4_V07_T007,predict4,7,7,0,68,195
predict4_V07_T008,predict4,7,8,0,68,195
predict4_V07_T009,predict4,7,9,0,74,195
predict4_V07_T010,predict4,7,10,0,129,195
predict4_V07_T011,predict4,7,11,0,183,195
predict4_V07_T012,predict4,7,12,0,238,195
predict4_V07_T013,predict4,7,13,1,255,195
predict4_V07_T014,predict4,7,14,1,255,195
predict4_V07_T015,predict4,7,15,1,255,195
predict4_V07_T016,predict4,7,16,1,255,195
predict4_V07_T017,predict4,7,17,1,255,195
predict4_V07_T018,predict4,7,18,1,255,195
predict4_V07_T019,predict4,7,19,1,255,195
predict4_V07_T020,predict4,7,20,1,255,195
predict4_V07_T021,predict4,7,21,1,255,195
predict4_V07_T022,predict4,7,22,1,255,195
predict4_V07_T023,predict4,7,23,1,193,133
predict4_V07_T024,predict4,7,24,1,168,133
predict4_V07_T025,predict4,7,25,2,142,133
predict4_V07_T026,predict4,7,26,2,184,155
predict4_V07_T027,predict4,7,27,2,184,178
predict4_V07_T028,predict4,7,28,2,184,178
predict4_V07_T029,predict4,7,29,2,184,178
predict4_V07_T030,predict4,7,30,2,184,178
predict4_V07_T031,predict4,7,31,2,184,178
predict4_V07_T032,predict4,7,32,2,184,178
predict4_V07_T033,predict4,7,33,2,184,178
predict4_V07_T034,predict4,7,34,2,184,178
predict4_V07_T035,predict4,7,35,2,184,178
predict4_V07_T036,predict4,7,36,2,184,178
predict4_V07_T037,predict4,7,37,3,184,178
predict4_V07_T038,predict4,7,38,3,178,171
predict4_V07_T039,predict4,7,39,3,122,131
predict4_V07_T040,predict4,7,40,3,122,131
predict4_V07_T041,predict4,7,41,3,122,131
predict4_V07_T042,predict4,7,42,3,122,131
predict4_V07_T043,predict4,7,43,3,122,131
predict4_V07_T044,predict4,7,44,3,122,131
predict4_V07_T045,predict4,7,45,3,122,131
predict4_V07_T046,predict4,7,46,3,122,131
